policy_id,driver_age,vehicle_age,vehicle_type,vehicle_make,past_claims,accident_type,region,claim_severity,age_group,vehicle_age_group,claims_category,risky_combo,experience_ratio,claims_per_year,high_value_vehicle,urban_sports,age_accident_severity,vehicle_profile,driver_risk_score,high_claim_history,poly_driver_age^2,poly_driver_age vehicle_age,poly_driver_age past_claims,poly_vehicle_age^2,poly_vehicle_age past_claims,poly_past_claims^2,log_vehicle_age,log_past_claims,log_driver_age,sqrt_vehicle_age,sqrt_driver_age,inv_vehicle_age,inv_driver_age
527,18,10,Sedan,Regular,0,Moderate,Urban,9519.236596138197,teen_young,aging,no_claims,0,1.6363636363636365,0.0,0,0,teen_young_Moderate,Sedan_Regular,3,0,324.0,180.0,0.0,100.0,0.0,0.0,2.3978952727983707,0.0,2.9444389791664403,3.1622776601683795,4.242640687119285,0.09090909090909091,0.05263157894736842
846,47,1,SUV,Regular,0,Minor,Suburban,2985.850587278226,mature,brand_new,no_claims,0,23.5,0.0,0,0,mature_Minor,SUV_Regular,0,0,2209.0,47.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,3.871201010907891,1.0,6.855654600401044,0.5,0.020833333333333332
138,35,1,Sports,Regular,0,Moderate,Urban,7941.444031787143,young_adult,brand_new,no_claims,0,17.5,0.0,1,1,young_adult_Moderate,Sports_Regular,0,0,1225.0,35.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,3.58351893845611,1.0,5.916079783099616,0.5,0.027777777777777776
356,24,0,Truck,Regular,1,Moderate,Urban,9122.918072091075,teen_young,brand_new,no_claims,0,24.0,0.14285714285714285,0,0,teen_young_Moderate,Truck_Regular,3,0,576.0,0.0,24.0,0.0,0.0,1.0,0.0,0.6931471805599453,3.2188758248682006,0.0,4.898979485566356,1.0,0.04
366,33,4,Truck,Regular,0,Severe,Urban,18134.20727655131,young_adult,recent,no_claims,0,6.6,0.0,0,0,young_adult_Severe,Truck_Regular,0,0,1089.0,132.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,3.5263605246161616,2.0,5.744562646538029,0.2,0.029411764705882353
943,49,5,Sports,High-end,1,Moderate,Urban,19113.5170602263,mature,recent,no_claims,0,8.166666666666666,0.03125,1,1,mature_Moderate,Sports_High-end,0,0,2401.0,245.0,49.0,25.0,5.0,1.0,1.791759469228055,0.6931471805599453,3.912023005428146,2.23606797749979,7.0,0.16666666666666666,0.02
750,18,8,Sports,High-end,2,Severe,Rural,33212.881306984615,teen_young,aging,few_claims,1,2.0,2.0,1,0,teen_young_Severe,Sports_High-end,5,1,324.0,144.0,36.0,64.0,16.0,4.0,2.1972245773362196,1.0986122886681098,2.9444389791664403,2.8284271247461903,4.242640687119285,0.1111111111111111,0.05263157894736842
949,39,8,Sports,Regular,1,Moderate,Rural,8511.040749966838,mature,aging,no_claims,0,4.333333333333333,0.045454545454545456,1,0,mature_Moderate,Sports_Regular,0,0,1521.0,312.0,39.0,64.0,8.0,1.0,2.1972245773362196,0.6931471805599453,3.6888794541139363,2.8284271247461903,6.244997998398398,0.1111111111111111,0.025
830,35,5,Truck,Regular,0,Minor,Urban,6542.256841749534,young_adult,recent,no_claims,0,5.833333333333333,0.0,0,0,young_adult_Minor,Truck_Regular,0,0,1225.0,175.0,0.0,25.0,0.0,0.0,1.791759469228055,0.0,3.58351893845611,2.23606797749979,5.916079783099616,0.16666666666666666,0.027777777777777776
657,40,5,Sports,Regular,3,Minor,Urban,7096.7128736717805,mature,recent,few_claims,0,6.666666666666667,0.13043478260869565,1,1,mature_Minor,Sports_Regular,2,1,1600.0,200.0,120.0,25.0,15.0,9.0,1.791759469228055,1.3862943611198906,3.713572066704308,2.23606797749979,6.324555320336759,0.16666666666666666,0.024390243902439025
200,22,9,Truck,Regular,0,Minor,Urban,6255.307540499833,teen_young,aging,no_claims,0,2.2,0.0,0,0,teen_young_Minor,Truck_Regular,3,0,484.0,198.0,0.0,81.0,0.0,0.0,2.302585092994046,0.0,3.1354942159291497,3.0,4.69041575982343,0.1,0.043478260869565216
214,49,7,Sedan,Regular,0,Moderate,Suburban,6378.220988476512,mature,recent,no_claims,0,6.125,0.0,0,0,mature_Moderate,Sedan_Regular,0,0,2401.0,343.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,3.912023005428146,2.6457513110645907,7.0,0.125,0.02
409,41,4,Sports,Regular,1,Minor,Urban,5796.340470102883,mature,recent,no_claims,0,8.2,0.041666666666666664,1,1,mature_Minor,Sports_Regular,0,0,1681.0,164.0,41.0,16.0,4.0,1.0,1.6094379124341003,0.6931471805599453,3.7376696182833684,2.0,6.4031242374328485,0.2,0.023809523809523808
333,41,4,Truck,Regular,1,Minor,Urban,5221.336744778137,mature,recent,no_claims,0,8.2,0.041666666666666664,0,0,mature_Minor,Truck_Regular,0,0,1681.0,164.0,41.0,16.0,4.0,1.0,1.6094379124341003,0.6931471805599453,3.7376696182833684,2.0,6.4031242374328485,0.2,0.023809523809523808
209,47,0,Truck,Regular,0,Moderate,Suburban,6483.43159017748,mature,brand_new,no_claims,0,47.0,0.0,0,0,mature_Moderate,Truck_Regular,0,0,2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.871201010907891,0.0,6.855654600401044,1.0,0.020833333333333332
614,23,4,Sports,Regular,1,Minor,Suburban,4627.108157861495,teen_young,recent,no_claims,0,4.6,0.16666666666666666,1,0,teen_young_Minor,Sports_Regular,3,0,529.0,92.0,23.0,16.0,4.0,1.0,1.6094379124341003,0.6931471805599453,3.1780538303479458,2.0,4.795831523312719,0.2,0.041666666666666664
79,41,9,Truck,Regular,1,Minor,Suburban,5383.360418402783,mature,aging,no_claims,0,4.1,0.041666666666666664,0,0,mature_Minor,Truck_Regular,0,0,1681.0,369.0,41.0,81.0,9.0,1.0,2.302585092994046,0.6931471805599453,3.7376696182833684,3.0,6.4031242374328485,0.1,0.023809523809523808
30,35,1,SUV,High-end,0,Minor,Suburban,3349.4891104312574,young_adult,brand_new,no_claims,0,17.5,0.0,1,0,young_adult_Minor,SUV_High-end,0,0,1225.0,35.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,3.58351893845611,1.0,5.916079783099616,0.5,0.027777777777777776
536,40,0,Sedan,Regular,0,Minor,Urban,2336.563842780512,mature,brand_new,no_claims,0,40.0,0.0,0,0,mature_Minor,Sedan_Regular,0,0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.713572066704308,0.0,6.324555320336759,1.0,0.024390243902439025
696,35,10,Sedan,High-end,0,Minor,Suburban,6065.059929023145,young_adult,aging,no_claims,0,3.1818181818181817,0.0,1,0,young_adult_Minor,Sedan_High-end,0,0,1225.0,350.0,0.0,100.0,0.0,0.0,2.3978952727983707,0.0,3.58351893845611,3.1622776601683795,5.916079783099616,0.09090909090909091,0.027777777777777776
558,33,2,Truck,High-end,0,Minor,Suburban,4455.851454845707,young_adult,brand_new,no_claims,0,11.0,0.0,1,0,young_adult_Minor,Truck_High-end,0,0,1089.0,66.0,0.0,4.0,0.0,0.0,1.0986122886681098,0.0,3.5263605246161616,1.4142135623730951,5.744562646538029,0.3333333333333333,0.029411764705882353
837,63,1,Truck,Regular,2,Severe,Urban,19623.952505836285,experienced,brand_new,few_claims,0,31.5,0.043478260869565216,0,0,experienced_Severe,Truck_Regular,2,1,3969.0,63.0,126.0,1.0,2.0,4.0,0.6931471805599453,1.0986122886681098,4.1588830833596715,1.0,7.937253933193772,0.5,0.015625
597,35,6,SUV,Regular,0,Minor,Suburban,4478.928648571235,young_adult,recent,no_claims,0,5.0,0.0,0,0,young_adult_Minor,SUV_Regular,0,0,1225.0,210.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,3.58351893845611,2.449489742783178,5.916079783099616,0.14285714285714285,0.027777777777777776
166,46,12,Sedan,Regular,1,Severe,Urban,20401.93521638173,mature,aging,no_claims,0,3.5384615384615383,0.034482758620689655,0,0,mature_Severe,Sedan_Regular,1,0,2116.0,552.0,46.0,144.0,12.0,1.0,2.5649493574615367,0.6931471805599453,3.8501476017100584,3.4641016151377544,6.782329983125268,0.07692307692307693,0.02127659574468085
919,33,4,SUV,Regular,0,Minor,Suburban,3632.143146964561,young_adult,recent,no_claims,0,6.6,0.0,0,0,young_adult_Minor,SUV_Regular,0,0,1089.0,132.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,3.5263605246161616,2.0,5.744562646538029,0.2,0.029411764705882353
496,48,11,Sports,Regular,0,Minor,Urban,6508.425928797224,mature,aging,no_claims,0,4.0,0.0,1,1,mature_Minor,Sports_Regular,1,0,2304.0,528.0,0.0,121.0,0.0,0.0,2.4849066497880004,0.0,3.8918202981106265,3.3166247903554,6.928203230275509,0.08333333333333333,0.02040816326530612
825,33,5,Sedan,High-end,1,Minor,Suburban,7220.47013485241,young_adult,recent,no_claims,0,5.5,0.0625,1,0,young_adult_Minor,Sedan_High-end,0,0,1089.0,165.0,33.0,25.0,5.0,1.0,1.791759469228055,0.6931471805599453,3.5263605246161616,2.23606797749979,5.744562646538029,0.16666666666666666,0.029411764705882353
66,60,1,Sports,High-end,0,Minor,Urban,5917.219293603225,experienced,brand_new,no_claims,0,30.0,0.0,1,1,experienced_Minor,Sports_High-end,0,0,3600.0,60.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,4.110873864173311,1.0,7.745966692414834,0.5,0.01639344262295082
142,59,9,SUV,Regular,0,Minor,Suburban,3579.1811972713103,experienced,aging,no_claims,0,5.9,0.0,0,0,experienced_Minor,SUV_Regular,0,0,3481.0,531.0,0.0,81.0,0.0,0.0,2.302585092994046,0.0,4.0943445622221,3.0,7.681145747868608,0.1,0.016666666666666666
926,18,2,Truck,Regular,0,Minor,Urban,5617.511704551565,teen_young,brand_new,no_claims,0,6.0,0.0,0,0,teen_young_Minor,Truck_Regular,3,0,324.0,36.0,0.0,4.0,0.0,0.0,1.0986122886681098,0.0,2.9444389791664403,1.4142135623730951,4.242640687119285,0.3333333333333333,0.05263157894736842
828,32,9,SUV,Regular,0,Moderate,Rural,6764.527356414026,young_adult,aging,no_claims,0,3.2,0.0,0,0,young_adult_Moderate,SUV_Regular,0,0,1024.0,288.0,0.0,81.0,0.0,0.0,2.302585092994046,0.0,3.4965075614664802,3.0,5.656854249492381,0.1,0.030303030303030304
656,40,4,Truck,Regular,0,Minor,Suburban,4169.180920255159,mature,recent,no_claims,0,8.0,0.0,0,0,mature_Minor,Truck_Regular,0,0,1600.0,160.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,3.713572066704308,2.0,6.324555320336759,0.2,0.024390243902439025
332,26,8,Truck,Regular,1,Moderate,Suburban,10149.653689565352,young_adult,aging,no_claims,0,2.888888888888889,0.1111111111111111,0,0,young_adult_Moderate,Truck_Regular,0,0,676.0,208.0,26.0,64.0,8.0,1.0,2.1972245773362196,0.6931471805599453,3.295836866004329,2.8284271247461903,5.0990195135927845,0.1111111111111111,0.037037037037037035
665,29,8,Sports,Regular,0,Moderate,Suburban,8734.612412970026,young_adult,aging,no_claims,0,3.2222222222222223,0.0,1,0,young_adult_Moderate,Sports_Regular,0,0,841.0,232.0,0.0,64.0,0.0,0.0,2.1972245773362196,0.0,3.4011973816621555,2.8284271247461903,5.385164807134504,0.1111111111111111,0.03333333333333333
250,46,0,SUV,High-end,0,Moderate,Rural,9152.917382489512,mature,brand_new,no_claims,0,46.0,0.0,1,0,mature_Moderate,SUV_High-end,0,0,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8501476017100584,0.0,6.782329983125268,1.0,0.02127659574468085
908,51,1,Truck,Regular,0,Minor,Suburban,2847.439526448808,experienced,brand_new,no_claims,0,25.5,0.0,0,0,experienced_Minor,Truck_Regular,0,0,2601.0,51.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,3.9512437185814275,1.0,7.14142842854285,0.5,0.019230769230769232
709,18,4,Sedan,High-end,0,Minor,Urban,5086.504519938659,teen_young,recent,no_claims,0,3.6,0.0,1,0,teen_young_Minor,Sedan_High-end,3,0,324.0,72.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,2.9444389791664403,2.0,4.242640687119285,0.2,0.05263157894736842
306,41,2,Truck,Regular,0,Minor,Urban,4650.441676292773,mature,brand_new,no_claims,0,13.666666666666666,0.0,0,0,mature_Minor,Truck_Regular,0,0,1681.0,82.0,0.0,4.0,0.0,0.0,1.0986122886681098,0.0,3.7376696182833684,1.4142135623730951,6.4031242374328485,0.3333333333333333,0.023809523809523808
735,55,7,Sports,High-end,0,Moderate,Urban,18610.74996818169,experienced,recent,no_claims,0,6.875,0.0,1,1,experienced_Moderate,Sports_High-end,0,0,3025.0,385.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,4.02535169073515,2.6457513110645907,7.416198487095663,0.125,0.017857142857142856
976,18,3,Sports,Regular,1,Minor,Rural,3283.9311894089856,teen_young,brand_new,no_claims,0,4.5,1.0,1,0,teen_young_Minor,Sports_Regular,3,0,324.0,54.0,18.0,9.0,3.0,1.0,1.3862943611198906,0.6931471805599453,2.9444389791664403,1.7320508075688772,4.242640687119285,0.25,0.05263157894736842
50,18,9,Sports,High-end,2,Minor,Urban,13312.413510548216,teen_young,aging,few_claims,1,1.8,2.0,1,1,teen_young_Minor,Sports_High-end,5,1,324.0,162.0,36.0,81.0,18.0,4.0,2.302585092994046,1.0986122886681098,2.9444389791664403,3.0,4.242640687119285,0.1,0.05263157894736842
897,37,4,Truck,High-end,0,Moderate,Urban,14482.316868164486,mature,recent,no_claims,0,7.4,0.0,1,0,mature_Moderate,Truck_High-end,0,0,1369.0,148.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,3.6375861597263857,2.0,6.082762530298219,0.2,0.02631578947368421
3,49,5,SUV,High-end,0,Minor,Urban,7977.034597048872,mature,recent,no_claims,0,8.166666666666666,0.0,1,0,mature_Minor,SUV_High-end,0,0,2401.0,245.0,0.0,25.0,0.0,0.0,1.791759469228055,0.0,3.912023005428146,2.23606797749979,7.0,0.16666666666666666,0.02
545,18,3,Truck,Regular,0,Minor,Urban,4689.471647828866,teen_young,brand_new,no_claims,0,4.5,0.0,0,0,teen_young_Minor,Truck_Regular,3,0,324.0,54.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,2.9444389791664403,1.7320508075688772,4.242640687119285,0.25,0.05263157894736842
351,44,1,Truck,High-end,1,Moderate,Suburban,10667.039127618333,mature,brand_new,no_claims,0,22.0,0.037037037037037035,1,0,mature_Moderate,Truck_High-end,0,0,1936.0,44.0,44.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,3.8066624897703196,1.0,6.6332495807108,0.5,0.022222222222222223
905,42,4,Sports,Regular,0,Severe,Urban,21021.886541284355,mature,recent,no_claims,0,8.4,0.0,1,1,mature_Severe,Sports_Regular,0,0,1764.0,168.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,3.7612001156935624,2.0,6.48074069840786,0.2,0.023255813953488372
537,27,6,SUV,Regular,0,Moderate,Rural,6277.574859335866,young_adult,recent,no_claims,0,3.857142857142857,0.0,0,0,young_adult_Moderate,SUV_Regular,0,0,729.0,162.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,3.332204510175204,2.449489742783178,5.196152422706632,0.14285714285714285,0.03571428571428571
345,32,7,Sports,Regular,0,Moderate,Urban,10940.801288760396,young_adult,recent,no_claims,0,4.0,0.0,1,1,young_adult_Moderate,Sports_Regular,0,0,1024.0,224.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,3.4965075614664802,2.6457513110645907,5.656854249492381,0.125,0.030303030303030304
995,24,6,SUV,Regular,2,Moderate,Urban,12287.922535086464,teen_young,recent,few_claims,0,3.4285714285714284,0.2857142857142857,0,0,teen_young_Moderate,SUV_Regular,5,1,576.0,144.0,48.0,36.0,12.0,4.0,1.9459101490553132,1.0986122886681098,3.2188758248682006,2.449489742783178,4.898979485566356,0.14285714285714285,0.04
482,25,3,Truck,Regular,0,Moderate,Suburban,7542.326523652049,teen_young,brand_new,no_claims,0,6.25,0.0,0,0,teen_young_Moderate,Truck_Regular,0,0,625.0,75.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,3.258096538021482,1.7320508075688772,5.0,0.25,0.038461538461538464
576,18,4,SUV,Regular,0,Moderate,Urban,10928.627732077242,teen_young,recent,no_claims,0,3.6,0.0,0,0,teen_young_Moderate,SUV_Regular,3,0,324.0,72.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,2.9444389791664403,2.0,4.242640687119285,0.2,0.05263157894736842
34,24,6,Truck,Regular,1,Moderate,Suburban,11448.355918542591,teen_young,recent,no_claims,0,3.4285714285714284,0.14285714285714285,0,0,teen_young_Moderate,Truck_Regular,3,0,576.0,144.0,24.0,36.0,6.0,1.0,1.9459101490553132,0.6931471805599453,3.2188758248682006,2.449489742783178,4.898979485566356,0.14285714285714285,0.04
32,67,0,SUV,Regular,0,Moderate,Urban,7325.901388394959,senior,brand_new,no_claims,0,67.0,0.0,0,0,senior_Moderate,SUV_Regular,0,0,4489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.219507705176107,0.0,8.18535277187245,1.0,0.014705882352941176
232,43,0,Sports,Regular,0,Moderate,Urban,8388.240360495414,mature,brand_new,no_claims,0,43.0,0.0,1,1,mature_Moderate,Sports_Regular,0,0,1849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784189633918261,0.0,6.557438524302,1.0,0.022727272727272728
964,50,6,Sports,Regular,0,Minor,Suburban,3749.345032199415,mature,recent,no_claims,0,7.142857142857143,0.0,1,0,mature_Minor,Sports_Regular,0,0,2500.0,300.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,3.9318256327243257,2.449489742783178,7.0710678118654755,0.14285714285714285,0.0196078431372549
193,43,3,SUV,Regular,0,Moderate,Rural,6691.810143273845,mature,brand_new,no_claims,0,10.75,0.0,0,0,mature_Moderate,SUV_Regular,0,0,1849.0,129.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,3.784189633918261,1.7320508075688772,6.557438524302,0.25,0.022727272727272728
334,29,9,Truck,Regular,2,Moderate,Urban,14540.769895681353,young_adult,aging,few_claims,0,2.9,0.16666666666666666,0,0,young_adult_Moderate,Truck_Regular,2,1,841.0,261.0,58.0,81.0,18.0,4.0,2.302585092994046,1.0986122886681098,3.4011973816621555,3.0,5.385164807134504,0.1,0.03333333333333333
4,62,3,Sports,Regular,1,Minor,Rural,2214.396059190832,experienced,brand_new,no_claims,0,15.5,0.022222222222222223,1,0,experienced_Minor,Sports_Regular,0,0,3844.0,186.0,62.0,9.0,3.0,1.0,1.3862943611198906,0.6931471805599453,4.143134726391533,1.7320508075688772,7.874007874011811,0.25,0.015873015873015872
205,19,5,SUV,Regular,1,Minor,Urban,5488.828799460428,teen_young,recent,no_claims,0,3.1666666666666665,0.5,0,0,teen_young_Minor,SUV_Regular,3,0,361.0,95.0,19.0,25.0,5.0,1.0,1.791759469228055,0.6931471805599453,2.995732273553991,2.23606797749979,4.358898943540674,0.16666666666666666,0.05
515,31,4,SUV,High-end,0,Moderate,Urban,10707.20660526866,young_adult,recent,no_claims,0,6.2,0.0,1,0,young_adult_Moderate,SUV_High-end,0,0,961.0,124.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,3.4657359027997265,2.0,5.5677643628300215,0.2,0.03125
800,40,5,Sports,Regular,0,Minor,Suburban,4007.005952235953,mature,recent,no_claims,0,6.666666666666667,0.0,1,0,mature_Minor,Sports_Regular,0,0,1600.0,200.0,0.0,25.0,0.0,0.0,1.791759469228055,0.0,3.713572066704308,2.23606797749979,6.324555320336759,0.16666666666666666,0.024390243902439025
307,59,5,SUV,High-end,1,Minor,Suburban,5970.976802463827,experienced,recent,no_claims,0,9.833333333333334,0.023809523809523808,1,0,experienced_Minor,SUV_High-end,0,0,3481.0,295.0,59.0,25.0,5.0,1.0,1.791759469228055,0.6931471805599453,4.0943445622221,2.23606797749979,7.681145747868608,0.16666666666666666,0.016666666666666666
110,38,10,Sedan,High-end,0,Minor,Urban,6393.907951380945,mature,aging,no_claims,0,3.4545454545454546,0.0,1,0,mature_Minor,Sedan_High-end,0,0,1444.0,380.0,0.0,100.0,0.0,0.0,2.3978952727983707,0.0,3.6635616461296463,3.1622776601683795,6.164414002968976,0.09090909090909091,0.02564102564102564
431,22,5,Sports,Regular,1,Moderate,Suburban,12734.005327511992,teen_young,recent,no_claims,0,3.6666666666666665,0.2,1,0,teen_young_Moderate,Sports_Regular,3,0,484.0,110.0,22.0,25.0,5.0,1.0,1.791759469228055,0.6931471805599453,3.1354942159291497,2.23606797749979,4.69041575982343,0.16666666666666666,0.043478260869565216
78,35,3,Truck,Regular,0,Moderate,Suburban,7921.536506940712,young_adult,brand_new,no_claims,0,8.75,0.0,0,0,young_adult_Moderate,Truck_Regular,0,0,1225.0,105.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,3.58351893845611,1.7320508075688772,5.916079783099616,0.25,0.027777777777777776
85,27,6,Truck,Regular,1,Moderate,Urban,11006.659773378493,young_adult,recent,no_claims,0,3.857142857142857,0.1,0,0,young_adult_Moderate,Truck_Regular,0,0,729.0,162.0,27.0,36.0,6.0,1.0,1.9459101490553132,0.6931471805599453,3.332204510175204,2.449489742783178,5.196152422706632,0.14285714285714285,0.03571428571428571
287,37,0,SUV,Regular,0,Moderate,Urban,8399.299572921585,mature,brand_new,no_claims,0,37.0,0.0,0,0,mature_Moderate,SUV_Regular,0,0,1369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,0.0,6.082762530298219,1.0,0.02631578947368421
83,62,4,Truck,Regular,0,Minor,Suburban,6078.562173991662,experienced,recent,no_claims,0,12.4,0.0,0,0,experienced_Minor,Truck_Regular,0,0,3844.0,248.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,4.143134726391533,2.0,7.874007874011811,0.2,0.015873015873015872
992,18,7,Sedan,Regular,0,Moderate,Urban,7588.444213488949,teen_young,recent,no_claims,0,2.25,0.0,0,0,teen_young_Moderate,Sedan_Regular,3,0,324.0,126.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,2.9444389791664403,2.6457513110645907,4.242640687119285,0.125,0.05263157894736842
790,18,9,Sports,High-end,1,Minor,Suburban,7376.252000604647,teen_young,aging,no_claims,1,1.8,1.0,1,0,teen_young_Minor,Sports_High-end,3,0,324.0,162.0,18.0,81.0,9.0,1.0,2.302585092994046,0.6931471805599453,2.9444389791664403,3.0,4.242640687119285,0.1,0.05263157894736842
895,60,4,SUV,High-end,1,Minor,Urban,6955.15432518589,experienced,recent,no_claims,0,12.0,0.023255813953488372,1,0,experienced_Minor,SUV_High-end,0,0,3600.0,240.0,60.0,16.0,4.0,1.0,1.6094379124341003,0.6931471805599453,4.110873864173311,2.0,7.745966692414834,0.2,0.01639344262295082
399,38,8,Sports,Regular,0,Minor,Rural,3756.736535182097,mature,aging,no_claims,0,4.222222222222222,0.0,1,0,mature_Minor,Sports_Regular,0,0,1444.0,304.0,0.0,64.0,0.0,0.0,2.1972245773362196,0.0,3.6635616461296463,2.8284271247461903,6.164414002968976,0.1111111111111111,0.02564102564102564
324,71,6,Sedan,Regular,0,Minor,Urban,2554.790329191397,senior,recent,no_claims,0,10.142857142857142,0.0,0,0,senior_Minor,Sedan_Regular,0,0,5041.0,426.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,4.276666119016055,2.449489742783178,8.426149773176359,0.14285714285714285,0.013888888888888888
520,51,10,SUV,Regular,1,Minor,Urban,5320.877051750069,experienced,aging,no_claims,0,4.636363636363637,0.029411764705882353,0,0,experienced_Minor,SUV_Regular,0,0,2601.0,510.0,51.0,100.0,10.0,1.0,2.3978952727983707,0.6931471805599453,3.9512437185814275,3.1622776601683795,7.14142842854285,0.09090909090909091,0.019230769230769232
917,49,2,Sports,High-end,1,Minor,Urban,7047.082081063611,mature,brand_new,no_claims,0,16.333333333333332,0.03125,1,1,mature_Minor,Sports_High-end,0,0,2401.0,98.0,49.0,4.0,2.0,1.0,1.0986122886681098,0.6931471805599453,3.912023005428146,1.4142135623730951,7.0,0.3333333333333333,0.02
923,41,1,Truck,Regular,1,Minor,Urban,4655.907390624778,mature,brand_new,no_claims,0,20.5,0.041666666666666664,0,0,mature_Minor,Truck_Regular,0,0,1681.0,41.0,41.0,1.0,1.0,1.0,0.6931471805599453,0.6931471805599453,3.7376696182833684,1.0,6.4031242374328485,0.5,0.023809523809523808
6,36,6,Truck,High-end,2,Minor,Rural,8315.49891102775,mature,recent,few_claims,0,5.142857142857143,0.10526315789473684,1,0,mature_Minor,Truck_High-end,2,1,1296.0,216.0,72.0,36.0,12.0,4.0,1.9459101490553132,1.0986122886681098,3.6109179126442243,2.449489742783178,6.0,0.14285714285714285,0.02702702702702703
732,25,3,Truck,Regular,0,Minor,Rural,2364.9371926589347,teen_young,brand_new,no_claims,0,6.25,0.0,0,0,teen_young_Minor,Truck_Regular,0,0,625.0,75.0,0.0,9.0,0.0,0.0,1.3862943611198906,0.0,3.258096538021482,1.7320508075688772,5.0,0.25,0.038461538461538464
466,36,6,Truck,Regular,0,Severe,Suburban,15466.194176071584,mature,recent,no_claims,0,5.142857142857143,0.0,0,0,mature_Severe,Truck_Regular,0,0,1296.0,216.0,0.0,36.0,0.0,0.0,1.9459101490553132,0.0,3.6109179126442243,2.449489742783178,6.0,0.14285714285714285,0.02702702702702703
98,43,0,Truck,Regular,1,Minor,Suburban,3150.168652474362,mature,brand_new,no_claims,0,43.0,0.038461538461538464,0,0,mature_Minor,Truck_Regular,0,0,1849.0,0.0,43.0,0.0,0.0,1.0,0.0,0.6931471805599453,3.784189633918261,0.0,6.557438524302,1.0,0.022727272727272728
267,64,4,Sedan,High-end,0,Severe,Rural,13847.738747887392,experienced,recent,no_claims,0,12.8,0.0,1,0,experienced_Severe,Sedan_High-end,0,0,4096.0,256.0,0.0,16.0,0.0,0.0,1.6094379124341003,0.0,4.174387269895637,2.0,8.0,0.2,0.015384615384615385
358,35,6,Sedan,Regular,1,Minor,Urban,5756.782556898976,young_adult,recent,no_claims,0,5.0,0.05555555555555555,0,0,young_adult_Minor,Sedan_Regular,0,0,1225.0,210.0,35.0,36.0,6.0,1.0,1.9459101490553132,0.6931471805599453,3.58351893845611,2.449489742783178,5.916079783099616,0.14285714285714285,0.027777777777777776
869,49,1,Sports,Regular,0,Minor,Suburban,1587.044147375639,mature,brand_new,no_claims,0,24.5,0.0,1,0,mature_Minor,Sports_Regular,0,0,2401.0,49.0,0.0,1.0,0.0,0.0,0.6931471805599453,0.0,3.912023005428146,1.0,7.0,0.5,0.02
799,40,8,Sedan,Regular,1,Moderate,Urban,9387.298000389084,mature,aging,no_claims,0,4.444444444444445,0.043478260869565216,0,0,mature_Moderate,Sedan_Regular,0,0,1600.0,320.0,40.0,64.0,8.0,1.0,2.1972245773362196,0.6931471805599453,3.713572066704308,2.8284271247461903,6.324555320336759,0.1111111111111111,0.024390243902439025
381,27,7,Sports,Regular,0,Minor,Urban,7176.33016488955,young_adult,recent,no_claims,0,3.375,0.0,1,1,young_adult_Minor,Sports_Regular,0,0,729.0,189.0,0.0,49.0,0.0,0.0,2.0794415416798357,0.0,3.332204510175204,2.6457513110645907,5.196152422706632,0.125,0.03571428571428571
632,62,2,Truck,Regular,0,Minor,Rural,3567.2313738042767,experienced,brand_new,no_claims,0,20.666666666666668,0.0,0,0,experienced_Minor,Truck_Regular,0,0,3844.0,124.0,0.0,4.0,0.0,0.0,1.0986122886681098,0.0,4.143134726391533,1.4142135623730951,7.874007874011811,0.3333333333333333,0.015873015873015872
